4690,1065,867,1,1307851789.34904
4691,1065,1051,1,1307851810.93314
4692,159,882,1,1307853568.68323
4693,882,159,1,1307853584.38488
4694,45,1066,1,1307853603.43677
4695,1066,45,1,1307853613.02307
4696,1066,888,1,1307853686.92223
4697,926,753,1,1307854492.12847
4698,753,926,1,1307854576.94324
4699,497,159,2,1307855193.54174
4700,452,1067,1,1307855294.53919
4701,159,497,2,1307855319.26521
4702,302,1053,4,1307855925.00323
4703,1053,302,2,1307855987.38707
4704,1067,452,1,1307856320.19832
4705,1051,882,2,1307856588.03998
4706,421,422,2,1307858792.93762
4707,306,44,1,1307859884.36617
4708,1033,1001,1,1307860479.40595
4709,343,1061,3,1307862466.49204
4710,1051,164,1,1307865669.73163
4711,164,1051,2,1307865686.96445
4712,1051,763,2,1307866432.99096
4713,763,867,2,1307866498.55068
4714,1051,934,1,1307867147.22894
4715,934,867,1,1307867376.49255
4716,934,1051,1,1307867550.06626
4717,882,1068,1,1307867577.55479
4718,1068,882,10,1307867632.74485
4719,882,872,1,1307869146.65937
4720,872,882,1,1307869276.22933
4721,967,1059,3,1307871377.51601
4722,985,791,-1,1307873912.25245
4723,989,734,2,1307874030.59855
4724,989,26,2,1307874160.33863
4725,456,1069,1,1307874248.89085
4726,1069,456,1,1307874367.95307
4727,776,1070,1,1307874965.6258
4728,1070,776,1,1307875314.68332
4729,931,476,2,1307878230.65537
4730,476,931,2,1307878649.835
4731,912,1071,1,1307878723.30814
4732,1071,912,1,1307878780.06099
4733,1071,26,1,1307878801.80299
4734,385,10,3,1307880293.32816
4735,1064,736,1,1307882212.14885
4736,1051,1072,1,1307894274.43243
4737,1058,912,1,1307894474.6597
4738,912,934,1,1307895701.79312
4739,1072,867,1,1307896218.78342
4740,934,912,1,1307896690.55161
4741,1051,1073,2,1307897995.34428
4742,1073,1051,1,1307898285.32666
4743,1072,1063,1,1307898406.54395
4744,1063,1072,1,1307898508.82924
4745,499,810,1,1307900371.38243
4746,1051,264,1,1307904941.68464
4747,264,867,1,1307904985.73683
4748,6,159,3,1307905695.01562
4749,6,290,5,1307906789.83155
4750,467,177,-4,1307906989.96685
4751,1002,159,2,1307907350.71853
4752,159,1002,2,1307907362.20903
4753,1059,967,6,1307908417.43736
4754,452,1075,-10,1307909901.64527
4755,1063,1075,1,1307912453.54636
4756,452,1076,1,1307912628.843
4757,567,869,1,1307912632.77156
4758,869,567,1,1307913035.30328
4759,1076,452,1,1307918224.83913
4760,452,1072,1,1307918700.15686
4761,306,791,-3,1307918929.37479
4762,1072,452,1,1307919056.26305
4763,449,147,1,1307919109.39087
4764,176,313,2,1307922177.18991
4765,313,176,2,1307922312.1999
4766,452,673,1,1307923531.63032
4767,673,452,1,1307923698.54382
4768,921,480,1,1307925206.98507
4769,480,921,1,1307926141.47146
4770,1005,42,4,1307927977.26583
4771,1005,313,5,1307928077.14161
4772,1002,831,3,1307928900.02991
4773,882,354,1,1307929953.45443
4774,1002,1077,1,1307933423.26814
4775,1077,1002,1,1307933520.75354
4776,863,14,1,1307933790.63653
4777,626,14,2,1307934779.01835
4778,84,482,1,1307936935.63095
4779,867,934,2,1307937741.6928
4780,867,565,2,1307937855.19149
4781,867,1065,1,1307937911.86461
4782,1024,1078,10,1307940507.78353
4783,812,867,1,1307941378.80313
4784,6,95,5,1307943108.80899
4785,684,121,1,1307944878.13684
4786,810,954,1,1307947643.15444
4787,444,1079,1,1307948216.55064
4788,1079,444,1,1307948408.12542
4789,493,6,2,1307951657.22972
4790,6,493,2,1307951723.73405
4791,551,188,1,1307953911.03064
4792,188,551,1,1307953930.87868
4793,941,909,1,1307954287.63537
4794,786,857,3,1307955054.80139
4795,857,786,3,1307955091.86081
4796,306,1080,1,1307960861.35612
4797,912,881,1,1307963484.52185
4798,497,429,1,1307963557.82123
4799,429,497,1,1307963579.5038
4800,121,684,1,1307963673.323
4801,881,912,10,1307964124.0279
4802,881,1081,10,1307966101.17858
4803,412,121,1,1307970536.28327
4804,121,412,1,1307970604.0991
4805,1080,306,1,1307971927.51227
4806,191,1082,1,1307980104.07961
4807,931,719,3,1307982093.57464
4808,1081,881,10,1307987460.56671
4809,452,1073,1,1307987664.79197
4810,1073,452,1,1307987797.54731
4811,528,841,1,1307994920.39598
4812,734,1083,1,1307996752.32341
4813,1083,734,1,1307997362.19956
4814,422,535,2,1307997729.20469
4815,422,421,2,1307997741.23255
4816,841,1084,2,1307998136.79784
4817,864,84,1,1307998143.59998
4818,1084,841,10,1307998166.57307
4819,84,864,1,1307998205.16329
4820,646,480,1,1308002794.62858
4821,482,406,2,1308004226.38777
4822,739,734,1,1308005304.14706
4823,841,1078,2,1308007455.60573
4824,1051,415,1,1308008883.9128
4825,1078,841,2,1308008971.73123
4826,1078,170,1,1308008999.11565
4827,170,1078,1,1308009090.30712
4828,170,1085,1,1308010591.99688
4829,1085,170,1,1308010594.06262
4830,926,1064,2,1308011127.40738
4831,1051,1086,1,1308013799.18446
4832,1086,972,1,1308014034.82676
4833,1086,1051,1,1308014612.33541
4834,977,943,-10,1308016242.22836
4835,1051,995,1,1308016756.82603
4836,995,1051,1,1308017294.26822
4837,685,972,3,1308018664.30961
4838,1051,685,1,1308018718.92851
4839,226,1087,1,1308019426.55358
4840,1087,226,1,1308019452.67344
4841,1066,1088,3,1308027813.99958
4842,1002,1089,1,1308027949.85309
4843,444,1002,2,1308028111.99723
4844,926,1078,1,1308028721.86886
4845,1002,1088,1,1308030594.93465
4846,1088,1066,1,1308030665.29491
4847,1088,1002,1,1308030694.79633
4848,978,1014,1,1308031370.22693
4849,444,646,3,1308034507.319
4850,632,675,1,1308041069.33031
4851,675,632,1,1308041198.74855
4852,497,1091,1,1308044238.78014
4853,727,1092,3,1308056561.79285
4854,1092,727,3,1308056610.24071
4855,841,1058,-10,1308057675.8445
4856,1,1093,1,1308060193.27914
4857,912,1058,-10,1308062616.25571
4858,6,865,-10,1308064620.19629
4859,1089,1002,1,1308065206.48798
4860,1078,230,1,1308066697.67012
4861,1093,1092,1,1308067056.84782
4862,1093,1,1,1308067664.46869
4863,1092,669,10,1308071953.26824
4864,669,1092,10,1308072006.60538
4865,26,1095,1,1308072007.44933
4866,26,1096,1,1308072083.39814
4867,921,684,1,1308072216.94345
4868,734,739,1,1308075459.43098
4869,972,1051,10,1308075544.53752
4870,1051,972,10,1308075666.01038
4871,1054,1051,10,1308076364.69397
4872,684,921,1,1308076894.87048
4873,684,1097,1,1308076906.02967
4874,1054,867,10,1308076997.80534
4875,964,1098,1,1308077007.06615
4876,1059,684,2,1308077042.92336
4877,497,734,1,1308077058.27247
4878,684,1059,2,1308077059.4453
4879,1098,964,1,1308077143.73437
4880,1098,1099,10,1308077594.91848
4881,1098,1100,3,1308078648.78697
4882,1098,1101,6,1308078677.98808
4883,1098,1102,2,1308078722.89668
4884,1102,1103,4,1308078820.58756
4885,1102,1099,6,1308078895.39582
4886,1102,1098,4,1308078937.03528
4887,1102,1104,5,1308079015.48976
4888,84,1002,2,1308081550.61955
4889,1002,84,2,1308081597.16522
4890,412,232,1,1308081684.67133
4891,729,943,-10,1308082210.05847
4892,232,412,1,1308082519.80601
4893,412,1057,1,1308083019.94099
4894,1057,412,1,1308083026.48663
4895,529,1105,1,1308083831.07863
4896,1105,529,1,1308084107.88123
4897,593,1106,1,1308086182.29812
4898,763,1098,-1,1308086985.65724
4899,763,1102,-1,1308086993.08951
4900,763,1104,-1,1308086998.02465
4901,669,1098,-1,1308087043.43085
4902,669,1102,-1,1308087050.95092
4903,45,269,3,1308087853.31534
4904,1104,669,-10,1308089292.4744
4905,1104,763,-10,1308089413.43134
4906,669,1104,-10,1308089671.16704
4907,921,1094,2,1308089862.53603
4908,1094,921,2,1308090311.73557
4909,45,1104,-10,1308090338.16854
4910,745,822,1,1308090339.32519
4911,45,1102,-10,1308090358.11629
4912,45,1098,-10,1308090623.43227
4913,1092,1104,-5,1308091447.20722
4914,403,1107,2,1308091616.09617
4915,269,45,3,1308091922.93663
4916,1106,1108,1,1308092438.83927
4917,964,1064,1,1308092458.64432
4918,365,1109,1,1308092949.72882
4919,1109,365,1,1308093134.87712
4920,365,1110,1,1308093280.6404
4921,1108,1106,1,1308093293.66327
4922,882,646,1,1308096153.79514
4923,987,1111,1,1308097434.6116
4924,1111,987,1,1308097441.39691
4925,841,921,4,1308098750.15383
4926,1026,586,2,1308099222.7369
4927,726,1002,1,1308099252.83545
4928,954,1112,1,1308100286.67284
4929,1112,954,1,1308100308.73609
4930,921,646,1,1308100435.76664
4931,646,921,1,1308100511.4342
4932,1002,726,1,1308100945.3432
4933,1091,497,1,1308101943.98613
4934,896,921,2,1308104940.75085
4935,921,896,1,1308104951.38587
4936,159,6,3,1308105023.23375
4937,1064,964,2,1308106123.51872
4938,888,1066,1,1308106656.55462
4939,6,904,3,1308110575.10404
4940,977,1113,1,1308111896.24597
4941,669,269,1,1308118179.75029
4942,269,1114,1,1308118199.76865
4943,269,497,3,1308118414.16239
4944,586,1026,2,1308120986.76414
4945,734,1115,1,1308128618.52129
4946,497,1116,2,1308129943.37176
4947,1116,497,2,1308130040.37424
4948,1115,734,1,1308131157.12272
4949,931,881,1,1308133626.9362
4950,881,931,1,1308133675.85957
4951,632,1117,1,1308151040.44162
4952,740,1086,1,1308154344.79095
4953,1086,740,1,1308155933.3375
4954,729,982,1,1308156144.1001
4955,917,791,-10,1308156904.01264
4956,593,916,-10,1308158511.79911
4957,529,1118,1,1308159739.79483
4958,1118,529,1,1308159766.11064
4959,1118,1119,1,1308159775.68233
4960,917,1088,2,1308160166.08878
4961,1088,917,2,1308160326.07381
4962,1089,669,1,1308163120.087
4963,1119,1118,5,1308166583.7054
4964,480,1120,1,1308168422.96616
4965,480,646,1,1308168576.5426
4966,1030,1021,1,1308172625.85186
4967,1117,632,5,1308176641.36436
4968,1027,1121,1,1308177952.90415
4969,1027,1122,1,1308178250.72207
4970,1122,1027,1,1308178386.31475
4971,170,6,1,1308179136.4709
4972,6,170,2,1308179856.58147
4973,170,1123,1,1308181395.43194
4974,1123,170,1,1308181409.82843
4975,937,916,-10,1308182110.57833
4976,497,1,1,1308199146.03596
4977,834,882,2,1308201405.32493
4978,882,834,1,1308201603.16085
4979,551,163,6,1308201892.78777
4980,1026,947,2,1308206936.36279
4981,947,1026,2,1308208805.24647
4982,1124,495,1,1308213850.91802
4983,1113,977,1,1308213985.06697
4984,497,865,-10,1308217061.87441
4985,269,865,-10,1308217134.46966
4986,585,1035,1,1308240919.19636
4987,1092,1093,1,1308241080.05503
4988,909,941,1,1308241561.971
4989,1,2,6,1308241841.27267
4990,1,7,7,1308241904.94943
4991,1,158,8,1308241990.87883
4992,1,42,8,1308241997.65013
4993,1,30,8,1308242001.80995
4994,1,29,8,1308242007.21927
4995,1,24,7,1308242022.48058
4996,1,5,8,1308242030.65683
4997,1,9,7,1308242057.618
4998,495,1124,1,1308242922.63526
4999,26,1071,1,1308245332.49199
5000,45,1099,-10,1308245689.73198
5001,1120,480,1,1308246346.54688
5002,376,921,1,1308250401.9532
5003,921,376,1,1308250407.3304
5004,347,1125,1,1308254084.5834
5005,1125,347,1,1308254357.11352
5006,987,1126,1,1308254586.56541
5007,1126,987,1,1308254693.33831
5008,669,376,2,1308255016.31604
5009,376,669,2,1308255030.26309
5010,917,1127,2,1308256785.07671
5011,1127,917,5,1308257040.64526
5012,221,614,2,1308257178.27485
5013,614,221,2,1308260597.93045
5014,70,1123,2,1308261250.88054
5015,1123,70,2,1308261315.86998
5016,230,1078,1,1308263875.58893
5017,659,513,5,1308268864.1794
5018,1078,1129,1,1308270608.99168
5019,1129,1078,1,1308270629.01298
5020,1130,1015,6,1308270781.26708
5021,1015,1130,6,1308270798.6723
5022,1089,937,1,1308271132.10739
5023,313,97,10,1308272887.60284
5024,444,552,10,1308274336.00099
5025,183,937,2,1308275912.89676
5026,937,183,2,1308275971.80171
5027,552,444,2,1308277106.72648
5028,21,1131,1,1308277985.04208
5029,995,415,1,1308278108.46527
5030,791,10,1,1308280697.86028
5031,791,269,1,1308280753.26337
5032,791,45,-10,1308280769.82613
5033,321,217,1,1308284426.97544
5034,230,44,4,1308284434.0247
5035,1053,1132,1,1308286503.36475
5036,230,1133,10,1308288472.97448
5037,498,985,2,1308300678.07131
5038,1059,882,2,1308302574.34134
5039,876,300,3,1308309281.98884
5040,1,230,5,1308316797.72706
5041,230,1,5,1308319250.91126
5042,647,84,1,1308324627.71882
5043,84,647,1,1308324671.3725
5044,623,1121,1,1308328644.39279
5045,230,66,2,1308330799.39761
5046,159,918,10,1308330943.18916
5047,937,938,2,1308331655.70099
5048,876,1134,1,1308333809.866
5049,1134,876,1,1308333829.46438
5050,323,1135,1,1308334048.93448
5051,1135,323,1,1308334347.48546
5052,918,159,10,1308335383.09762
5053,1007,170,2,1308337607.42769
5054,170,1007,1,1308337622.30996
5055,232,623,2,1308341500.81848
5056,233,1136,1,1308346537.44235
5057,1071,1137,1,1308347115.00338
5058,921,841,2,1308348950.69751
5059,1021,1138,1,1308349088.34101
5060,497,482,2,1308349331.90848
5061,482,497,2,1308349334.07929
5062,233,739,1,1308351105.78288
5063,739,233,1,1308351181.01328
5064,1138,1021,1,1308351910.6236
5065,587,232,1,1308358880.93511
5066,232,587,1,1308358942.59652
5067,812,482,2,1308359634.57427
5068,482,812,1,1308359967.08918
5069,1055,1139,1,1308360138.51509
5070,1139,1055,1,1308360205.58298
5071,497,1140,1,1308361295.06721
5072,1140,497,1,1308361341.51453
5073,277,497,1,1308369242.35094
5074,497,277,1,1308369391.96761
5075,14,506,1,1308370570.72801
5076,14,694,1,1308370712.17538
5077,506,14,2,1308370759.52138
5078,841,6,10,1308373641.42648
5079,139,853,1,1308380165.71472
5080,853,139,1,1308380197.23616
5081,139,999,1,1308381121.1954
5082,999,139,1,1308381303.57501
5083,1136,233,1,1308383368.23558
5084,139,1141,1,1308383648.03115
5085,1141,139,1,1308383714.03546
5086,896,620,2,1308385799.07441
5087,999,623,2,1308385980.41357
5088,620,896,2,1308387077.17521
5089,1139,791,1,1308387899.62765
5090,1121,734,1,1308406070.15696
5091,1121,1027,1,1308406081.69104
5092,1121,623,1,1308406166.90481
5093,1059,1091,3,1308418018.63285
5094,1091,1059,3,1308418090.61875
5095,931,396,3,1308425270.28923
5096,529,1128,2,1308425665.7272
5097,1128,529,2,1308425802.40124
5098,1059,987,1,1308428289.40277
5099,987,1059,1,1308428289.66003
5100,165,1127,1,1308442999.30145
5101,1127,165,1,1308443161.60653
5102,359,538,1,1308445033.66688
5103,538,359,1,1308445103.33294
5104,937,1140,1,1308450894.86549
5105,1140,937,1,1308451460.29599
5106,864,538,1,1308452534.04422
5107,538,864,1,1308452559.16675
5108,537,1059,1,1308461420.48685
5109,1059,537,1,1308461426.32325
5110,841,536,1,1308465278.43588
5111,536,841,1,1308465336.72465
5112,21,343,2,1308472446.62939
5113,396,931,3,1308482397.92034
5114,80,1143,1,1308483945.4436
5115,496,1144,2,1308490911.04698
5116,716,1145,1,1308493818.86156
5117,1145,716,4,1308493832.25382
5118,1145,1146,1,1308496501.8025
5119,1146,1145,1,1308496527.91739
5120,1146,1147,1,1308496911.40066
5121,1147,1146,2,1308496961.65185
5122,306,615,1,1308497064.17121
5123,615,306,1,1308497278.80245
5124,500,793,1,1308503945.35825
5125,515,809,2,1308504014.39142
5126,500,794,2,1308504094.05382
5127,536,888,1,1308526377.87713
5128,277,610,1,1308531758.79881
5129,610,277,1,1308531789.25531
5130,610,1148,1,1308534150.3142
5131,1148,610,1,1308534622.74965
5132,366,1149,1,1308535009.75033
5133,1149,366,2,1308535279.20943
5134,460,1150,10,1308542693.22185
5135,1121,1151,1,1308543568.72607
5136,1151,1152,1,1308544062.47055
5137,1152,1151,1,1308544093.08192
5138,964,1153,1,1308546423.8664
5139,1153,964,1,1308546438.76434
5140,1121,1154,1,1308546503.88328
5141,1154,1121,1,1308546639.97848
5142,313,495,2,1308550031.39282
5143,495,313,1,1308550183.01647
5144,623,606,1,1308553273.81246
5145,1124,977,2,1308553720.80423
5146,977,1124,1,1308553786.63383
5147,1151,1121,1,1308554060.58391
5148,727,1155,8,1308555832.56656
5149,1155,727,8,1308556236.91449
5150,1150,460,10,1308557386.10473
5151,1155,1156,1,1308573140.3034
5152,1156,1155,1,1308573361.56347
5153,29,801,1,1308576761.44227
5154,801,29,1,1308576922.30717
5155,29,746,-10,1308582656.11436
5156,603,746,-1,1308584775.92909
5157,1142,1158,1,1308584873.84212
5158,160,10,1,1308586317.96636
5159,10,160,1,1308586664.09612
5160,747,593,1,1308592544.76427
5161,593,747,1,1308592586.40921
5162,313,1159,1,1308598001.31922
5163,1159,313,1,1308600926.05843
5164,1159,1160,1,1308603199.54608
5165,1160,1159,1,1308603220.83075
5166,734,1121,1,1308605630.1072
5167,734,1125,1,1308605655.61328
5168,1161,1121,1,1308606829.79712
5169,1012,1163,1,1308606939.41448
5170,1163,1012,2,1308606985.10966
5171,1151,791,1,1308608859.88398
5172,791,685,-10,1308613256.66019
5173,1121,1164,1,1308613457.33214
5174,1164,1121,1,1308613590.79877
5175,1164,1165,1,1308616780.88598
5176,482,13,1,1308620856.85305
5177,1165,1127,1,1308621399.3876
5178,1127,1165,1,1308621462.54114
5179,791,526,-10,1308623074.84559
5180,791,985,-10,1308623124.89468
5181,791,691,-10,1308623203.28467
5182,791,452,-10,1308623363.47181
5183,791,917,-10,1308623373.5742
5184,1063,462,2,1308623801.28666
5185,1166,791,1,1308626115.00976
5186,13,482,1,1308627060.37368
5187,1121,1167,1,1308633370.13317
5188,1167,1121,1,1308633586.3673
5189,1125,734,2,1308635359.03674
5190,1024,829,1,1308644955.59639
5191,829,1024,1,1308645425.70314
5192,1024,1168,1,1308645532.17957
5193,1168,1024,1,1308646203.44466
5194,1168,1069,1,1308646596.01438
5195,1159,1169,1,1308647026.82312
5196,1069,1170,-10,1308648252.2913
5197,791,1166,1,1308651034.43198
5198,987,1159,1,1308651675.20016
5199,1171,1159,1,1308651719.17365
5200,1159,1171,2,1308652319.20238
5201,1159,987,1,1308652333.48856
5202,902,52,2,1308655963.19816
5203,52,902,2,1308656017.25768
5204,255,791,5,1308661563.85617
5205,791,230,-10,1308668850.33609
5206,530,1172,1,1308675188.08132
5207,406,1173,2,1308678158.50566
5208,1121,1174,1,1308679364.10064
5209,1174,1121,1,1308679448.23291
5210,529,632,3,1308683622.68191
5211,632,529,3,1308683682.35885
5212,45,272,1,1308685459.03989
5213,272,45,1,1308686009.74224
5214,1161,1175,1,1308688276.45548
5215,1121,1176,1,1308692472.51046
5216,1169,1159,1,1308692490.80557
5217,1176,1121,1,1308692607.47773
5218,17,1177,6,1308696916.50091
5219,17,900,3,1308697466.85262
5220,17,1178,2,1308697486.47276
5221,17,1,7,1308697521.08128
5222,17,1179,5,1308699002.16622
5223,1173,406,2,1308699923.5684
5224,1121,1180,1,1308700160.77588
5225,1180,1121,1,1308700907.51217
5226,1121,1161,1,1308701174.24091
5227,10,1181,1,1308701429.7513
5228,10,1182,1,1308701488.12623
5229,1181,10,1,1308701541.73834
5230,1121,1183,1,1308701624.9887
5231,1182,10,2,1308702656.4018
5232,882,897,1,1308702978.27288
5233,882,1059,3,1308703009.92944
5234,1183,1121,1,1308703895.66705
5235,1121,1184,1,1308704027.12163
5236,1184,1121,1,1308704097.19663
5237,1179,17,5,1308704187.83665
5238,132,953,1,1308706007.12548
5239,953,132,1,1308706060.41569
5240,1121,1185,1,1308707845.34969
5241,1185,1121,1,1308708071.39032
5242,10,1185,1,1308708525.49093
5243,1185,10,1,1308708552.37092
5244,230,1166,1,1308712016.4176
5245,1173,1186,1,1308713263.5138
5246,1002,1121,2,1308716993.2238
5247,27,1187,1,1308717685.537
5248,1121,1002,1,1308717739.71548
5249,1157,1188,1,1308718325.75572
5250,538,52,1,1308721693.05435
5251,52,538,1,1308721707.37566
5252,1066,1186,1,1308723652.79471
5253,1177,1178,1,1308723687.56641
5254,1157,1189,1,1308724727.67845
5255,1189,1157,1,1308724795.82583
5256,500,882,3,1308728280.16481
5257,882,500,1,1308728282.63303
5258,601,1190,1,1308731505.63425
5259,882,1191,1,1308736307.15912
5260,1191,882,10,1308736391.39745
5261,603,18,1,1308738236.39608
5262,593,1186,1,1308743888.21979
5263,1158,1142,1,1308744495.4735
5264,1187,27,1,1308749089.89573
5265,591,1192,1,1308757721.43927
5266,1192,591,2,1308757865.38436
5267,591,688,4,1308760803.97714
5268,688,591,4,1308760847.76313
5269,1059,1193,1,1308761061.35621
5270,1193,1059,1,1308761081.96573
5271,734,1194,1,1308762660.79436
5272,734,669,1,1308762936.79577
5273,551,734,1,1308763809.63749
5274,734,551,1,1308763975.10431
5275,1178,17,3,1308764974.85678
5276,1178,1177,1,1308764980.53998
5277,1178,223,1,1308764985.32688
5278,669,734,1,1308766774.88048
5279,1196,1197,1,1308775327.91618
5280,1176,1198,1,1308776782.53244
5281,1176,1184,1,1308778260.29112
5282,1002,610,1,1308779863.25232
5283,1196,1176,2,1308779998.36118
5284,536,412,1,1308780290.18967
5285,412,536,1,1308780302.43799
5286,1176,1196,2,1308780312.33361
5287,1198,1176,2,1308780312.85497
5288,1184,1176,1,1308780887.11996
5289,1166,482,2,1308787047.3044
5290,1166,1185,1,1308787150.41721
5291,1166,230,1,1308787234.85404
5292,894,1199,3,1308787328.29675
5293,1199,894,3,1308787341.91056
5294,482,1166,3,1308795083.50088
5295,1059,905,2,1308797589.56776
5296,905,1059,2,1308798137.52565
5297,1189,1200,1,1308799902.81232
5298,1200,1189,1,1308799989.62093
5299,1200,1201,1,1308800215.81705
5300,1201,1200,1,1308800615.72674
5301,1185,1166,1,1308802779.46493
5302,84,1166,2,1308803376.37931
5303,1194,734,1,1308818193.79392
5304,1175,1161,1,1308827983.27122
5305,858,1198,2,1308835755.81795
5306,1198,858,2,1308835764.87561
5307,1198,1189,1,1308836843.42387
5308,1198,1202,2,1308837161.92381
5309,1202,1198,2,1308837415.73926
5310,1202,593,5,1308843920.71049
5311,882,567,2,1308844478.8869
5312,567,882,2,1308844549.62818
5313,853,310,2,1308845133.92544
5314,310,853,1,1308845140.79155
5315,497,310,1,1308846210.87913
5316,310,497,1,1308846528.06371
5317,593,1202,1,1308847057.27416
5318,1202,1185,3,1308849684.32017
5319,462,1063,2,1308850555.20999
5320,593,1203,1,1308850731.70232
5321,1043,1059,10,1308851197.55906
5322,1059,1043,10,1308851307.67882
5323,593,1066,1,1308851323.17943
5324,1066,593,1,1308851397.24347
5325,1203,593,2,1308852756.45273
5326,937,1204,2,1308852947.10121
5327,1204,937,2,1308853132.9267
5328,1185,1202,2,1308853700.36719
5329,1202,1160,2,1308856853.8291
5330,1186,593,1,1308857822.01008
5331,1186,1066,1,1308857847.2075
5332,1160,1202,5,1308861390.73732
5333,3,1205,7,1308861974.70958
5334,1166,84,1,1308866537.10968
5335,89,1206,1,1308866825.42621
5336,170,1181,2,1308869825.82533
5337,1181,170,2,1308869913.19719
5338,1206,89,1,1308872291.95521
5339,984,937,2,1308875180.46294
5340,937,984,2,1308875195.83282
5341,1121,1207,1,1308875235.72053
5342,1207,1121,1,1308875530.74188
5343,1059,863,2,1308888410.19289
5344,863,1059,2,1308888440.3917
5345,1202,1121,2,1308894739.0345
5346,867,1053,1,1308894762.03654
5347,1053,867,1,1308894867.0967
5348,1121,1202,1,1308894933.37814
5349,1208,1121,1,1308896010.85619
5350,1121,1208,1,1308897010.49461
5351,325,1209,1,1308905486.08117
5352,853,1211,1,1308913631.78931
5353,1211,853,1,1308913661.89454
5354,1206,1210,3,1308913764.32727
5355,1210,1206,3,1308914967.58228
5356,230,593,1,1308923729.95405
5357,593,230,1,1308924030.4786
5358,789,1212,3,1308926130.29615
5359,1212,789,3,1308926154.25479
5360,736,937,1,1308926624.35234
5361,529,1195,3,1308934077.30637
5362,521,1213,1,1308934647.7861
5363,1213,521,1,1308935147.76281
5364,1157,1156,-1,1308940292.49046
5365,1208,1214,1,1308943646.77253
5366,864,510,1,1308943943.96098
5367,1214,1208,2,1308944008.3667
5368,510,412,1,1308945326.42492
5369,412,510,1,1308945343.83173
5370,1059,412,1,1308946556.19419
5371,412,1059,1,1308946570.8275
5372,1209,325,1,1308952314.96041
5373,170,510,1,1308952428.14621
5374,510,170,1,1308952506.91701
5375,841,1215,1,1308957277.85864
5376,1215,841,1,1308957300.48509
5377,937,587,1,1308959655.64123
5378,587,937,1,1308959677.93465
5379,1179,2,-2,1308960348.50012
5380,937,736,1,1308961304.85206
5381,1121,1063,1,1308963479.50002
5382,1063,1121,1,1308963544.46965
5383,647,673,1,1308975154.4237
5384,673,647,2,1308975239.06563
5385,536,1053,1,1308975298.45198
5386,1053,536,1,1308975379.49556
5387,867,1216,10,1308976772.40936
5388,1121,740,1,1308980389.76201
5389,740,1121,1,1308980411.50272
5390,740,626,1,1308982770.16632
5391,1216,867,10,1308984967.23784
5392,987,1185,1,1308985814.12085
5393,1185,987,1,1308986221.8707
5394,1121,1216,1,1308986247.15938
5395,1216,1121,1,1308986276.36516
5396,1216,626,3,1308986353.34762
5397,626,740,2,1308987075.1926
5398,521,1190,1,1308987089.16488
5399,626,1216,2,1308988056.61427
5400,1190,521,1,1308994974.36323
5401,1190,601,1,1308995050.72714
5402,864,1121,1,1309003917.2563
5403,747,746,-10,1309013822.41575
5404,747,18,1,1309013894.78018
5405,1053,551,1,1309015029.5863
5406,750,1053,2,1309015033.06317
5407,1053,750,1,1309015065.30632
5408,551,1053,1,1309015100.74606
5409,1176,1157,2,1309017585.4532
5410,482,1217,1,1309017650.66095
5411,1217,482,1,1309017652.3453
5412,1157,1176,1,1309022526.35696
5413,1176,1218,1,1309024301.91702
5414,1218,1176,1,1309024398.96409
5415,996,1219,2,1309026025.2824
5416,1219,996,10,1309026031.83007
5417,1219,1220,10,1309026405.73059
5418,1219,1125,10,1309026526.18081
5419,1125,1219,1,1309027036.76843
5420,1216,344,1,1309037415.81072
5421,344,1216,1,1309037474.43113
5422,499,1,1,1309065147.58341
5423,1,499,1,1309065236.6863
5424,84,52,1,1309066360.9094
5425,52,84,1,1309066361.72438
5426,52,626,1,1309066464.42618
5427,626,52,1,1309068133.46816
5428,6,1125,2,1309069623.72422
5429,1221,623,1,1309072491.93009
5430,1125,6,2,1309072954.47682
5431,1176,1222,1,1309085604.05186
5432,1222,1176,1,1309085695.80062
5433,1121,1223,1,1309089822.80743
5434,1176,1223,1,1309090686.51332
5435,1223,1121,1,1309092096.21759
5436,1223,1176,1,1309092187.33229
5437,1121,1224,1,1309097738.47805
5438,1224,1121,1,1309098361.69741
5439,1121,1225,1,1309100771.17546
5440,1225,1121,1,1309101095.43453
5441,1225,1198,1,1309101116.23793
5442,1198,1225,1,1309101575.57827
5443,1196,1053,1,1309112715.18448
5444,1053,1196,1,1309112749.52424
5445,888,536,1,1309114781.63798
5446,1195,529,5,1309118464.57948
5447,264,888,1,1309118651.37731
5448,888,264,1,1309118676.21301
5449,1188,1157,1,1309127588.6476
5450,1188,1121,1,1309129752.80939
5451,1121,1188,1,1309129804.92148
5452,52,1121,1,1309129896.12043
5453,1121,52,1,1309129950.0767
5454,1157,1221,1,1309130126.40282
5455,1221,1157,1,1309130769.09962
5456,1121,313,1,1309131054.15476
5457,1121,1221,1,1309131545.10999
5458,1221,1121,1,1309131624.49582
5459,1216,882,3,1309138549.91069
5460,882,1216,1,1309139553.8337
5461,882,551,1,1309158824.21873
5462,313,453,1,1309159260.46301
5463,453,313,1,1309159341.14056
5464,551,882,1,1309159645.17818
5465,551,593,1,1309185400.50813
5466,593,551,1,1309185522.05477
5467,1121,736,1,1309189279.90849
5468,736,1121,1,1309189404.6002
5469,593,1228,1,1309198755.64502
5470,864,453,1,1309204469.44232
