444,589,2,1306685069.39141
691,693,1,1306685663.95277
617,602,1,1306686801.67659
483,613,6,1306687248.65123
613,483,6,1306687261.24802
483,183,1,1306687772.97029
567,662,1,1306689057.26898
666,530,2,1306692475.50385
530,666,2,1306692638.84647
639,694,1,1306705898.59699
694,639,1,1306706147.01983
372,551,1,1306706870.5857
551,372,1,1306707017.86138
497,695,1,1306707509.53076
695,497,1,1306709017.64637
338,635,1,1306712165.13241
635,338,1,1306712449.76975
613,132,1,1306720444.62704
132,613,1,1306720458.98012
451,10,3,1306723953.1408
10,451,3,1306724603.23869
238,696,1,1306727044.49753
696,238,1,1306727093.17233
613,697,1,1306728065.39209
697,613,1,1306728111.42479
664,75,7,1306728417.72333
238,42,4,1306728544.82987
75,664,4,1306728607.1821
306,603,1,1306738330.948
603,306,1,1306740609.73209
632,557,1,1306745642.90628
557,632,1,1306745657.21934
675,557,1,1306747898.22572
557,675,1,1306750589.69373
693,698,1,1306750890.8363
524,699,1,1306753589.97616
699,524,1,1306753727.038
10,700,1,1306758479.1149
601,700,1,1306759884.65558
637,603,1,1306763656.92173
603,637,1,1306763824.94499
10,701,1,1306767840.5961
701,10,1,1306767925.39364
700,10,1,1306770862.0307
700,601,1,1306770892.56157
673,606,1,1306771506.25463
10,606,2,1306772472.86087
338,603,1,1306776000.38763
603,338,1,1306776016.40633
592,701,1,1306778520.49116
701,702,1,1306778538.77111
702,701,1,1306778584.07607
701,592,1,1306778599.6334
347,26,1,1306779145.27292
10,703,1,1306780556.13048
703,10,1,1306780931.93015
106,702,1,1306781427.91777
702,106,2,1306781464.8237
26,347,1,1306782389.82588
128,1,8,1306782449.19813
128,205,8,1306782452.52336
128,184,8,1306782459.08848
128,29,8,1306782464.35839
592,704,1,1306782502.63244
704,592,1,1306782611.96005
29,128,8,1306782884.30108
29,184,8,1306782898.75198
29,205,8,1306782901.79601
29,1,8,1306782916.38638
26,350,2,1306782934.18831
646,705,1,1306783439.03812
705,646,1,1306783615.27203
646,703,1,1306785172.55633
691,500,5,1306786712.18552
500,691,5,1306787898.40954
691,706,2,1306792587.58338
706,691,10,1306792639.04021
691,707,4,1306794128.94638
707,691,4,1306794421.42775
691,708,7,1306795988.11655
708,691,7,1306796128.28753
412,124,1,1306802860.69014
124,412,1,1306803036.47207
569,412,1,1306804343.99747
412,569,1,1306804386.51399
646,709,1,1306804594.62083
412,673,1,1306805305.8615
10,710,1,1306806552.42494
710,10,1,1306806656.65943
535,467,2,1306806830.15924
659,711,1,1306807949.48904
711,659,1,1306808107.85992
163,712,2,1306810806.33827
712,163,2,1306811437.50398
321,163,1,1306812671.85057
163,321,1,1306812688.67947
365,673,1,1306812914.5739
673,365,1,1306812957.05565
589,268,1,1306813379.8196
268,589,1,1306813420.23818
268,10,1,1306813442.78715
637,713,2,1306813559.84707
647,32,4,1306818256.4066
228,44,7,1306820448.06826
647,483,2,1306820715.08691
483,647,2,1306820877.00513
693,691,2,1306823256.36706
603,651,1,1306825076.5563
698,693,3,1306832022.95974
713,637,2,1306834326.79498
693,714,2,1306835781.74514
419,715,1,1306838893.61467
606,716,1,1306844551.62548
350,26,2,1306845191.36867
716,606,1,1306845366.90163
350,180,1,1306845835.66258
230,640,1,1306857618.88653
640,230,1,1306857638.8788
593,444,1,1306857643.0711
593,45,1,1306857663.06803
444,593,1,1306857773.48259
467,535,2,1306858270.57732
1,717,1,1306859587.38701
717,1,1,1306859798.60861
163,718,1,1306859938.36752
718,163,1,1306860049.11196
230,412,1,1306860518.02408
412,230,1,1306860532.2633
269,217,2,1306861010.65393
412,703,1,1306861880.22525
703,412,1,1306862156.34321
1,703,1,1306862212.02685
703,1,1,1306862442.6
529,720,1,1306864311.4
720,529,1,1306864451.00066
593,722,1,1306865375.01414
722,593,1,1306865427.21431
529,616,2,1306865896.47373
616,529,2,1306866116.15444
606,723,1,1306868077.40119
10,593,1,1306870000.91275
593,10,1,1306870011.79468
723,606,1,1306870173.64562
10,724,1,1306871598.00885
724,10,1,1306871619.53909
725,372,1,1306873101.3133
387,409,2,1306873207.1839
606,106,1,1306873810.75973
372,725,-10,1306876466.6574
376,593,1,1306881621.44952
593,376,1,1306881698.45795
6,318,3,1306881774.35595
221,535,1,1306882088.62369
535,221,1,1306882319.60106
95,726,5,1306884278.61349
726,95,5,1306884638.47356
6,580,2,1306885017.41266
580,6,2,1306885064.29539
412,710,1,1306885778.2432
710,412,1,1306885820.47589
154,6,6,1306886300.76692
188,41,6,1306886594.89705
190,727,3,1306892621.50903
727,190,3,1306893140.82464
593,483,2,1306894293.77223
483,593,2,1306894432.5349
589,483,4,1306896050.05216
483,589,4,1306896104.92401
483,728,1,1306898523.04962
728,483,1,1306898690.69881
45,729,10,1306906479.89633
729,45,10,1306906533.58707
385,313,1,1306908907.66638
106,606,1,1306911509.0332
209,723,1,1306927178.34219
723,209,1,1306927482.29196
435,426,3,1306927698.78897
426,435,3,1306927902.27482
551,461,2,1306934031.39921
209,731,2,1306934070.45317
731,209,2,1306934225.92171
551,564,1,1306936248.61042
98,732,1,1306936699.98636
732,98,1,1306936885.31054
209,733,1,1306938523.88499
688,168,1,1306938709.21107
1,732,1,1306939155.23751
732,1,1,1306939194.64198
1,606,2,1306939892.47569
606,1,2,1306939934.8291
733,209,1,1306942302.44018
168,688,1,1306943051.15369
734,735,1,1306944965.41066
735,734,1,1306945199.6699
564,551,1,1306946658.89005
209,736,1,1306947949.23587
435,719,4,1306948150.42988
736,209,1,1306949414.25876
691,737,3,1306953983.34659
737,691,10,1306954000.35239
606,738,1,1306960265.29936
738,606,1,1306960315.3709
701,739,1,1306963242.88784
72,740,1,1306963393.12262
740,72,1,1306963429.81337
230,741,1,1306964874.01381
741,230,1,1306965034.13314
230,742,1,1306965580.62039
742,230,1,1306965709.82798
741,743,1,1306965887.90959
743,741,1,1306965920.1414
230,701,1,1306966112.34844
701,230,1,1306966136.50263
163,744,1,1306967154.47713
744,163,1,1306967315.5185
546,745,1,1306968278.38368
745,546,1,1306968326.48023
746,29,1,1306969031.5602
746,747,1,1306969074.69125
163,551,4,1306972331.56113
740,707,1,1306972747.18851
707,740,1,1306972840.49286
429,495,2,1306973384.06207
495,429,2,1306973393.83523
746,603,1,1306973694.63553
444,748,1,1306978921.16852
444,749,1,1306978933.64945
284,749,1,1306979364.16282
728,165,1,1306979501.43591
589,310,2,1306979556.1097
165,728,1,1306979633.68991
310,589,2,1306979639.61709
716,750,1,1306980018.46224
750,716,1,1306980042.75274
726,495,1,1306981250.25681
138,75,1,1306981263.28722
495,726,1,1306981285.52207
163,751,1,1306981332.14742
132,589,4,1306981886.5815
589,132,4,1306981922.51843
748,444,1,1306981972.23718
737,692,3,1306982242.15895
692,737,2,1306982248.68213
751,163,1,1306982406.39189
749,444,1,1306982672.87073
589,692,2,1306982755.37151
749,284,1,1306982762.94901
692,589,3,1306982800.79116
726,752,1,1306983770.03485
716,753,1,1306984224.65906
753,716,1,1306984328.33365
752,726,1,1306985627.30288
45,41,3,1306986817.10325
495,754,1,1306987715.88789
754,495,1,1306988448.8677
163,738,1,1306991060.6567
596,547,4,1306992215.5254
6,45,5,1306994515.79742
599,6,2,1306996206.07083
482,755,1,1306997082.08659
716,756,1,1306997871.04797
755,482,2,1306998042.79889
702,757,2,1307000025.53573
757,702,2,1307000041.52529
756,716,2,1307000725.29309
716,758,2,1307002565.02687
758,716,2,1307002584.76241
716,759,1,1307002656.02057
759,716,1,1307002765.58747
496,760,2,1307003722.61245
760,496,2,1307003778.39442
531,375,1,1307006568.45158
743,747,1,1307010627.78023
747,743,1,1307011110.56606
593,761,1,1307019177.8302
593,762,1,1307019437.45787
762,593,1,1307019576.77274
761,593,1,1307019683.24049
216,593,1,1307026225.42731
593,216,1,1307027236.46409
551,763,1,1307027594.06694
763,551,1,1307027739.21988
763,483,1,1307027756.80644
593,764,1,1307029270.14598
764,593,1,1307029397.86839
216,588,1,1307031832.59642
588,216,1,1307031862.30199
459,456,1,1307031971.44351
459,75,4,1307032133.31839
379,765,1,1307032627.82225
379,608,1,1307034193.95826
666,674,4,1307035550.50619
608,379,1,1307035698.44191
209,767,1,1307035941.93366
379,721,1,1307035973.13342
95,52,3,1307036096.43794
495,656,2,1307036215.82888
721,379,1,1307036309.80226
767,209,1,1307036383.39652
712,495,4,1307036737.28306
656,495,2,1307037761.59662
691,768,4,1307038335.87584
593,1,1,1307038469.61856
1,593,1,1307038479.68031
1,691,1,1307038484.48267
768,691,5,1307038600.03636
701,769,1,1307038629.67544
769,701,1,1307038771.33142
1,10,1,1307038831.52163
10,1,2,1307038941.85577
691,1,3,1307039032.73144
379,739,1,1307039465.61756
593,770,2,1307040561.63537
770,593,1,1307040664.1861
601,771,1,1307042967.8294
771,601,1,1307042995.581
770,28,1,1307043440.8756
230,772,1,1307043532.98547
772,230,1,1307043573.39295
28,770,1,1307043597.57387
739,701,1,1307044229.74695
739,379,1,1307044263.44982
739,773,10,1307044315.13222
773,739,10,1307044316.2063
740,216,1,1307044429.59644
28,639,2,1307045199.85544
639,28,3,1307045224.58235
601,774,1,1307045441.44685
529,775,1,1307046311.40635
601,565,1,1307046618.45188
356,1,4,1307048882.9349
1,356,4,1307049475.13824
774,601,1,1307049838.55229
313,1,10,1307051141.08706
1,313,5,1307051395.32406
776,209,2,1307052961.46589
209,776,2,1307053020.17809
497,777,1,1307053181.20992
777,497,1,1307053251.41827
774,684,1,1307054366.26149
684,774,1,1307054373.15957
684,771,1,1307054552.3036
771,684,1,1307054892.30292
771,138,1,1307055484.12827
138,771,1,1307055512.50988
726,646,1,1307056628.25967
646,726,1,1307056757.52256
684,138,1,1307056771.90003
138,684,1,1307056856.81221
684,726,1,1307056911.7433
726,684,1,1307056933.92389
726,187,1,1307057328.32929
187,726,1,1307057534.72669
738,6,1,1307058219.84205
3,482,1,1307058364.48005
684,739,2,1307058792.26528
739,684,2,1307058809.95714
10,482,1,1307058884.46795
187,684,1,1307058993.68377
684,187,2,1307059007.34712
75,138,2,1307059142.8342
75,323,3,1307059249.32795
323,75,3,1307059288.43049
646,740,1,1307059601.90831
752,646,1,1307061270.80725
646,752,1,1307061354.5459
403,778,2,1307061771.26721
729,499,1,1307062062.20327
499,729,1,1307062415.05048
738,163,3,1307062625.07611
752,377,1,1307063496.47445
738,779,1,1307063588.89155
779,738,1,1307063691.8941
377,752,1,1307063806.14905
98,754,1,1307064640.94255
495,712,6,1307065151.05515
594,763,1,1307065278.86575
763,594,1,1307065327.45602
754,98,1,1307065836.18805
41,656,2,1307067007.65378
497,646,1,1307067010.83841
646,497,1,1307067047.63616
646,780,1,1307071149.74914
780,646,1,1307071308.3286
497,754,1,1307074494.89069
775,529,1,1307074511.10515
538,1,2,1307076088.44422
684,683,2,1307077072.89561
683,684,2,1307077097.12763
683,497,1,1307077116.41143
754,497,1,1307077146.8323
729,782,2,1307077630.22216
782,729,2,1307077674.01415
538,646,1,1307078760.63426
483,1,2,1307079072.36748
1,8,2,1307079554.87448
646,538,1,1307079581.82888
8,1,10,1307079616.79615
783,497,1,1307082091.47385
684,646,1,1307083871.69967
673,483,3,1307086417.32075
783,785,1,1307087177.37689
785,783,1,1307087199.1734
163,497,3,1307090666.71148
783,786,1,1307091469.70369
243,159,1,1307092052.61121
159,243,1,1307092150.01209
606,787,1,1307092689.29674
21,788,1,1307092762.37677
785,786,1,1307093717.41093
786,785,1,1307094672.40852
787,606,1,1307095418.96059
754,789,1,1307095654.29123
789,754,1,1307095668.08472
650,790,1,1307095711.11863
255,483,3,1307098400.82317
736,30,1,1307102825.64171
3,497,1,1307103234.49659
230,734,1,1307108477.72268
494,792,1,1307109082.26285
792,494,1,1307109121.95761
719,793,5,1307109361.43125
719,435,4,1307109422.07876
719,794,4,1307109438.05537
16,736,2,1307109792.15531
45,359,1,1307110635.52556
359,45,1,1307110740.11173
794,719,5,1307111262.26604
743,21,1,1307111537.19051
21,743,1,1307111544.32751
743,505,1,1307112525.23572
45,507,1,1307113189.84201
507,45,2,1307113225.23431
739,459,2,1307113536.7266
771,735,1,1307113985.39018
735,771,1,1307114004.06396
459,739,1,1307115140.59387
738,660,1,1307115423.87345
660,738,1,1307115651.20636
660,792,1,1307115654.49338
26,795,1,1307117081.95637
738,1,1,1307117317.88516
1,738,1,1307117325.75918
795,26,1,1307117364.62114
371,21,5,1307118611.11176
735,796,1,1307119239.70671
796,735,1,1307119347.70231
106,779,2,1307120553.55607
106,159,2,1307120673.17212
159,106,2,1307120794.92675
310,738,2,1307123417.34429
738,310,2,1307123496.54473
26,797,1,1307123683.46776
714,798,2,1307123818.71361
798,714,2,1307123843.22074
714,693,5,1307123853.56646
792,660,3,1307125271.67176
43,80,10,1307125676.67541
520,798,2,1307127103.47313
798,520,2,1307127175.33022
712,799,8,1307127963.09372
791,800,3,1307128627.01723
800,791,3,1307128708.66706
170,801,1,1307128924.00795
734,230,2,1307129255.0807
801,170,1,1307129544.35984
170,802,1,1307130775.11527
482,10,1,1307131756.83852
482,3,1,1307131767.30217
779,170,1,1307131927.12014
802,170,1,1307132120.32828
170,779,1,1307132690.10614
791,319,3,1307132898.83622
734,803,2,1307135316.27845
648,646,1,1307136823.81595
646,648,1,1307136993.43681
1,738,1,1307137061.95554
738,1,2,1307137106.54251
648,796,1,1307137129.79195
796,648,1,1307137203.09504
646,177,1,1307137323.40403
350,203,4,1307137379.54035
177,646,1,1307137561.95747
648,804,1,1307137609.73226
804,648,1,1307137779.20714
648,483,1,1307138602.12193
177,805,1,1307138606.52131
483,648,1,1307138903.13809
646,806,1,1307140464.27527
806,646,1,1307140488.22543
791,728,3,1307140638.40695
728,791,3,1307140720.59298
791,807,3,1307140740.5951
791,694,3,1307140825.96258
203,808,1,1307141611.63475
808,203,1,1307141669.15533
805,646,1,1307141949.98429
170,777,1,1307144209.04615
777,170,1,1307144286.10899
188,809,1,1307145229.2712
809,188,1,1307145595.91924
589,255,2,1307145600.51024
255,589,3,1307145805.01796
728,806,10,1307147073.91592
589,810,1,1307147308.24999
810,589,1,1307147353.17634
810,499,1,1307147450.22973
807,791,3,1307147579.51801
306,797,1,1307147756.30534
810,646,2,1307148138.3283
797,306,1,1307149632.0882
806,728,9,1307149814.24683
6,508,2,1307150279.59685
546,596,3,1307152700.55942
95,811,2,1307153758.87157
811,95,2,1307153874.561
806,812,1,1307154194.77298
812,806,1,1307154210.36696
177,255,1,1307154800.40647
255,177,3,1307154875.11659
278,396,1,1307156123.43902
521,813,1,1307156595.44096
195,16,1,1307156662.75059
16,195,1,1307156782.27726
646,814,1,1307158261.65899
814,646,1,1307158306.24401
815,816,1,1307159622.29006
815,646,2,1307159628.2643
815,817,2,1307159643.02868
646,815,2,1307159750.84117
30,818,1,1307159972.7185
255,819,3,1307160803.32705
819,255,2,1307160920.58096
818,30,1,1307161064.6941
806,264,1,1307161893.97673
264,806,1,1307161897.37683
813,521,1,1307162396.48605
255,820,3,1307163075.31397
820,255,1,1307163116.11755
673,646,1,1307165035.50163
163,673,1,1307166044.1447
10,646,1,1307166125.77178
646,821,1,1307169733.18412
821,646,1,1307169760.64368
646,673,1,1307169791.80178
758,791,2,1307172516.05266
791,613,3,1307172632.29985
613,791,3,1307172646.76319
791,758,3,1307172685.04281
783,582,8,1307175686.14042
791,255,3,1307176098.23779
313,454,1,1307176988.43131
454,313,1,1307177013.84019
255,729,3,1307179010.08623
729,255,3,1307179123.36818
454,528,1,1307179575.06952
528,454,1,1307179628.77089
350,822,2,1307183719.48288
729,779,2,1307183740.14949
822,350,2,1307184597.44967
822,745,1,1307184808.63453
494,673,1,1307184923.798
673,494,1,1307185228.05531
791,779,3,1307186136.67059
779,729,1,1307186517.64229
779,791,1,1307186530.00902
791,823,3,1307188467.83751
823,791,3,1307189091.4642
1,613,3,1307189946.0805
613,1,3,1307189984.78903
729,730,1,1307191215.37591
801,789,1,1307191357.28537
789,801,1,1307191409.99544
255,824,3,1307191514.76909
334,797,1,1307192058.97409
797,334,2,1307192467.1837
803,734,1,1307194821.72539
816,815,1,1307194857.29117
791,646,3,1307198593.4172
646,791,2,1307198593.51202
791,825,3,1307198611.34726
825,791,2,1307198674.05887
825,714,1,1307198679.05319
132,243,2,1307201771.81166
646,826,1,1307202094.06978
826,646,1,1307202130.96502
791,827,3,1307202744.61657
827,791,3,1307202809.46749
26,821,1,1307203964.50231
821,828,1,1307204185.75385
828,821,1,1307204199.21121
243,132,2,1307204200.47526
821,26,1,1307204727.18964
243,439,2,1307204846.72991
439,243,2,1307204895.66288
306,829,1,1307205357.32622
738,729,1,1307205575.82478
729,738,1,1307205576.87565
823,830,2,1307205918.53539
830,823,2,1307205948.68551
791,831,3,1307207574.69786
831,791,3,1307207588.44948
829,306,1,1307208075.34792
791,832,3,1307208677.26101
832,791,3,1307208763.18035
243,255,5,1307209286.58911
255,243,5,1307209309.23832
495,75,5,1307209417.10108
738,497,2,1307209538.19566
378,243,1,1307209606.84587
435,833,2,1307210175.95165
833,435,2,1307210211.47577
823,834,2,1307211362.69009
834,823,2,1307211401.17626
821,729,1,1307211957.94749
729,821,1,1307212122.70817
821,835,1,1307212521.49224
821,691,1,1307212621.57681
691,821,2,1307212641.13646
243,378,2,1307212922.75069
821,694,1,1307213256.72085
694,821,1,1307213269.7074
692,722,1,1307213353.25991
821,10,1,1307213859.06201
10,821,1,1307213925.17426
243,565,2,1307214256.61868
821,836,1,1307214260.66583
757,821,1,1307214468.37265
821,757,1,1307214470.77132
483,495,1,1307214913.50312
495,483,2,1307214984.27902
565,243,1,1307215439.26007
836,821,1,1307215597.99878
646,810,1,1307215695.2644
10,734,1,1307216059.26543
734,10,1,1307216091.22913
835,821,1,1307216191.39082
825,646,1,1307217581.56717
646,825,1,1307217609.05245
334,505,2,1307219769.14232
6,837,2,1307220657.04138
837,6,2,1307220711.62912
825,838,2,1307220956.9521
838,825,2,1307221023.44217
684,834,1,1307222615.48529
834,684,1,1307222647.70315
791,839,3,1307222808.33167
507,551,2,1307224475.76636
551,507,2,1307224572.321
791,783,3,1307225551.01134
839,791,3,1307225755.45316
655,842,1,1307226449.79404
841,843,2,1307226649.96374
843,841,2,1307226786.30687
842,655,1,1307227589.45276
537,833,1,1307228145.51101
833,537,1,1307228210.85346
10,658,1,1307229556.51377
658,10,1,1307229657.1885
694,684,3,1307230173.80147
684,694,3,1307230204.28421
783,791,3,1307230450.6476
783,729,4,1307230482.34647
761,845,1,1307230814.70578
845,761,1,1307230905.65789
10,846,1,1307231255.78158
846,10,1,1307231286.76034
378,847,1,1307232729.76464
646,824,1,1307234148.4994
824,646,1,1307234171.99477
112,694,1,1307234415.15921
580,734,3,1307234750.64686
132,673,2,1307236609.64712
673,132,1,1307236621.5977
497,849,2,1307240170.64811
791,542,3,1307240441.96046
791,576,3,1307240841.62606
542,791,1,1307240995.79687
777,727,1,1307243501.25813
727,777,1,1307243512.40162
646,376,1,1307244449.84836
376,646,1,1307244479.51219
701,244,1,1307244632.73254
244,701,1,1307244643.29992
729,506,2,1307245397.7385
506,729,2,1307245535.32499
495,163,2,1307246850.89625
21,850,1,1307249876.2265
850,21,1,1307249980.96739
6,851,3,1307253003.83143
70,852,2,1307255039.95014
852,70,1,1307255106.08391
727,597,1,1307256759.62977
684,255,1,1307257719.0029
594,113,1,1307258186.8996
255,684,3,1307258736.94442
646,440,1,1307259261.92253
440,646,2,1307259437.50137
847,378,1,1307259463.62501
691,454,2,1307260569.57637
454,691,1,1307260589.0158
10,497,1,1307262653.06628
497,10,1,1307262676.20366
691,781,2,1307263337.3457
440,853,1,1307263824.42205
853,440,1,1307263971.72187
597,727,1,1307266424.42346
691,854,-1,1307270535.88501
734,855,1,1307273036.34441
734,497,1,1307273118.94151
10,40,1,1307276062.31081
40,10,1,1307276107.43879
343,734,1,1307277520.05986
734,343,1,1307277684.05434
613,10,1,1307277852.51356
10,613,1,1307277901.52223
494,856,1,1307278886.62614
808,526,1,1307282597.17957
526,808,1,1307282887.96132
791,857,3,1307283200.87015
857,791,3,1307283406.60957
691,858,2,1307283693.51554
858,691,2,1307283728.76486
613,859,1,1307284378.583
859,613,1,1307284586.90781
701,495,2,1307285923.41591
495,701,2,1307286021.88759
576,791,2,1307287038.2574
734,580,3,1307287507.89562
187,233,1,1307290716.24679
233,187,1,1307291201.28823
761,860,1,1307291399.45582
255,861,5,1307291477.67441
860,761,2,1307291557.30575
701,861,1,1307291716.12795
861,701,1,1307291904.08986
861,862,1,1307291973.75761
666,721,5,1307294046.45272
721,666,5,1307294099.72253
19,739,2,1307294246.96399
45,841,1,1307294364.71357
467,375,2,1307295069.95565
45,592,1,1307295134.33229
483,838,1,1307295143.87571
838,483,1,1307295166.17553
483,863,1,1307295182.61928
863,483,1,1307295215.82429
592,45,1,1307297150.20425
865,691,2,1307297994.1321
141,167,1,1307298120.96151
167,141,1,1307298333.07354
378,701,2,1307298661.58164
701,378,2,1307298709.92306
761,791,2,1307298921.95358
791,761,3,1307298967.55531
865,866,3,1307299443.46331
106,734,1,1307299948.27781
734,106,1,1307300589.10108
866,859,5,1307301172.61781
859,866,5,1307301199.01274
761,338,2,1307302186.2245
338,761,1,1307302203.06352
866,168,1,1307303079.31732
378,734,2,1307306213.35465
734,378,2,1307306326.33784
721,867,1,1307309182.23785
791,734,3,1307309182.87386
867,721,1,1307309193.60616
45,869,1,1307309198.90491
45,198,1,1307309203.34316
6,712,2,1307309551.7803
712,6,2,1307309575.8694
751,6,1,1307309772.63508
6,751,1,1307309824.91413
198,45,1,1307309914.88081
867,870,1,1307309993.23655
870,867,10,1307310168.19733
870,508,10,1307310180.61034
870,791,10,1307310216.93699
691,871,2,1307311086.29662
187,356,2,1307311785.83416
356,187,1,1307311888.48653
871,691,2,1307313302.69281
691,872,2,1307313334.32886
872,691,2,1307313359.31407
862,861,1,1307313660.30413
797,505,1,1307313960.85159
868,867,3,1307313973.47947
867,868,2,1307313986.93872
791,845,3,1307314209.28846
701,198,2,1307314442.73387
198,701,3,1307314447.68682
865,198,1,1307314794.05369
440,497,1,1307316230.3401
497,440,1,1307316233.16444
45,617,1,1307317278.44139
617,45,1,1307317298.19966
521,873,1,1307318426.93653
873,521,1,1307319029.3341
871,874,5,1307319642.53162
874,871,5,1307319901.87192
865,365,2,1307320623.44817
874,729,4,1307322152.91882
440,875,1,1307322164.19876
875,440,1,1307322433.41482
791,673,3,1307322438.26023
24,673,1,1307324193.21191
673,24,2,1307324227.46169
729,874,4,1307324438.40838
671,75,2,1307326771.04951
1,505,1,1307327004.7148
505,1,1,1307327088.60803
867,763,1,1307330908.68188
228,343,4,1307332314.4254
228,260,4,1307332406.63635
673,750,2,1307333229.14966
867,876,1,1307333334.24378
750,673,2,1307334132.84452
482,877,1,1307334173.73013
877,482,1,1307334219.65413
497,740,1,1307335537.00215
757,791,2,1307336710.80479
876,867,1,1307336939.05872
455,794,1,1307337285.22778
794,455,1,1307337289.82096
867,483,1,1307337490.02849
483,867,1,1307337681.34038
507,646,1,1307339817.80913
507,440,2,1307339858.83125
646,507,1,1307340020.73978
867,878,1,1307340714.10758
440,507,2,1307340945.67561
878,867,1,1307341458.42379
255,879,3,1307342344.42957
783,440,5,1307348378.17804
440,783,2,1307349320.1487
684,879,2,1307350160.77838
880,879,2,1307352306.31811
684,881,1,1307353691.53821
881,684,1,1307353714.17449
881,617,1,1307354459.74984
617,881,1,1307354479.19912
865,483,4,1307355803.36855
91,883,1,1307357102.28086
883,91,1,1307357216.76765
729,617,2,1307358365.91677
797,27,1,1307358487.0961
617,729,2,1307358569.85782
27,797,1,1307358823.4998
666,573,1,1307360818.00286
343,850,1,1307362297.84213
428,884,3,1307362523.28444
884,428,4,1307362727.13064
850,343,1,1307362729.03232
729,885,2,1307363916.83789
885,729,2,1307364155.16864
306,734,2,1307364560.86925
603,378,1,1307365942.19573
378,603,1,1307365964.49416
729,886,2,1307366355.63931
886,729,2,1307366391.30285
729,887,2,1307366697.65788
613,888,1,1307367862.43009
163,865,2,1307368290.65281
865,163,6,1307368317.66444
729,694,2,1307368993.31189
888,613,1,1307369392.0123
694,729,3,1307369652.66484
865,6,2,1307370034.94159
889,378,1,1307370434.1634
826,867,2,1307375608.58364
797,890,6,1307375700.06838
890,797,6,1307375764.34968
726,506,1,1307376222.56806
506,726,2,1307376328.67295
797,26,2,1307376516.16748
726,892,1,1307376712.51818
867,888,1,1307378436.71237
888,867,1,1307378713.2701
68,890,1,1307379047.45676
892,726,1,1307379139.34506
890,68,1,1307380455.20856
535,422,3,1307380539.2338
734,306,2,1307380575.29387
867,887,1,1307380784.3054
887,867,1,1307380867.01305
691,865,-1,1307381308.00206
106,764,1,1307382414.04535
195,893,1,1307382653.43692
764,106,1,1307382661.57865
893,195,1,1307382692.76551
887,729,1,1307382956.47435
801,791,1,1307387427.6
334,734,1,1307388018.43819
538,233,1,1307388912.67239
233,538,1,1307388925.31295
787,505,1,1307389198.04352
403,895,2,1307389499.9645
734,334,1,1307391609.73065
139,896,1,1307391832.24938
896,139,2,1307391980.11882
844,812,2,1307392257.59706
734,791,1,1307392323.35785
812,844,2,1307392695.89937
886,791,3,1307393008.83915
791,886,3,1307393054.91674
365,865,-10,1307393404.20083
791,865,-10,1307393671.02821
198,865,-10,1307394726.99769
435,485,2,1307394862.98893
485,435,2,1307394936.12091
727,535,3,1307396013.59157
535,727,1,1307397045.55975
866,865,-10,1307400281.62821
739,19,2,1307400282.43403
897,882,1,1307400727.62534
867,898,1,1307402154.91449
68,899,1,1307402449.98592
898,867,1,1307402481.58416
701,106,1,1307404504.87316
797,901,1,1307404846.81546
586,29,1,1307405233.90901
844,862,2,1307405729.79552
862,844,1,1307405789.86448
646,887,1,1307406319.37556
902,903,3,1307407377.15242
903,902,3,1307408313.33077
882,879,10,1307413682.2623
694,14,1,1307413792.57108
244,813,1,1307415041.63949
844,905,2,1307415265.16121
905,844,3,1307416472.41749
856,494,5,1307417632.73884
856,495,5,1307417749.38003
760,906,2,1307419299.06431
906,760,2,1307419644.6877
848,403,3,1307422079.60298
403,848,1,1307422102.63888
91,79,1,1307431766.29078
900,17,5,1307433212.03896
6,907,2,1307434058.12023
907,6,2,1307434441.17457
754,26,1,1307434452.08282
26,754,1,1307434527.77049
573,666,2,1307435045.06822
896,19,2,1307436992.51598
19,896,2,1307437066.00411
163,907,1,1307438838.48971
907,163,1,1307438910.26405
758,908,2,1307441530.67792
334,909,1,1307445203.66917
909,334,1,1307445871.54997
221,910,1,1307448159.44496
910,221,1,1307448182.37805
673,684,3,1307449996.49241
694,791,5,1307451253.11567
306,890,1,1307451347.87808
881,853,10,1307453986.47803
685,791,1,1307455334.75495
685,839,3,1307455516.63898
839,685,3,1307455545.70831
876,911,2,1307459823.36654
911,876,2,1307459824.40865
91,132,1,1307460141.56355
132,91,1,1307460149.984
359,233,1,1307462061.91738
233,359,1,1307462165.99369
673,791,4,1307466268.08994
716,913,1,1307469257.66766
913,716,1,1307469454.83862
890,306,2,1307471101.73818
716,75,2,1307471285.79649
376,791,1,1307471337.17061
791,376,3,1307471365.38514
75,716,2,1307471387.54054
891,887,1,1307471428.05584
648,914,5,1307471782.24185
791,915,3,1307472278.67172
853,881,5,1307473194.11002
791,916,3,1307473435.98734
915,791,3,1307473568.3879
916,791,2,1307474579.79713
791,893,3,1307474946.55474
203,350,3,1307475960.06614
791,701,2,1307476715.19085
701,791,2,1307476736.61303
791,918,3,1307477939.74926
918,791,3,1307477945.55618
791,919,3,1307478344.82249
609,163,2,1307479557.76011
163,609,2,1307479572.37559
6,93,4,1307482055.23061
867,920,1,1307484451.44005
791,879,10,1307484510.79476
920,867,1,1307484592.03936
688,791,5,1307484712.42902
851,6,5,1307485124.43004
882,362,1,1307485802.15947
362,882,1,1307485834.58711
6,922,1,1307488001.4639
